chr	window_idx	bp	boundary_score
C_gar_LG28	3235	15128812	0.280332904788578
C_gar_LG28	3236	15130605	0.4530186727809
C_gar_LG28	3237	15135030	-0.0962835223180187
C_gar_LG28	3238	15138118	-0.288472451603733
C_gar_LG28	3239	15147211	-0.0461759132821096
C_gar_LG28	3240	15150348	-0.0461759132821096
C_gar_LG28	3241	15154475	0.436713925962141
C_gar_LG28	3242	15156356	0.505196610853117
C_gar_LG28	3243	15158873	0.483234987701793
C_gar_LG28	3244	15162378	0.41268524355977
C_gar_LG28	3245	15171621	0.41268524355977
C_gar_LG28	3246	15177610	0.49410352791479
C_gar_LG28	3247	15178920	1.02891348793958
C_gar_LG28	3248	15179951	0.945513138395066
C_gar_LG28	3249	15181928	0.976657953552445
C_gar_LG28	3250	15184656	0.674381003826567
C_gar_LG28	3251	15187148	-0.165740773825658
C_gar_LG28	3252	15189511	-0.279919807525681
C_gar_LG28	3253	15194988	-0.339879231106119
C_gar_LG28	3254	15197708	-0.339879231106119
C_gar_LG28	3255	15200900	-0.33173110316467
C_gar_LG28	3256	15205549	-0.279694656500119
C_gar_LG28	3257	15208575	-0.252863769206964
C_gar_LG28	3258	15210813	-0.28518085058942
C_gar_LG28	3259	15212764	-0.368781652521813
C_gar_LG28	3260	15215442	-0.515951295473566
C_gar_LG28	3261	15217802	-0.515951295473566
C_gar_LG28	3262	15219579	-0.515951295473566
C_gar_LG28	3263	15221935	-0.518165482196318
C_gar_LG28	3264	15226299	-0.513681038271639
C_gar_LG28	3265	15239360	-0.506522682693344
C_gar_LG28	3266	15241547	-0.525753208925454
C_gar_LG28	3267	15243598	-0.426657762380417
C_gar_LG28	3268	15245571	-0.361791756782706
C_gar_LG28	3269	15248455	-0.276873067145713
C_gar_LG28	3270	15251484	-0.116725138119215
C_gar_LG28	3271	15253478	-0.00430932469059219
C_gar_LG28	3272	15256868	-0.222534864477798
C_gar_LG28	3273	15259721	-0.308651579554787
C_gar_LG28	3274	15261673	-0.0943207401004623
C_gar_LG28	3275	15264455	-0.131819483456462
C_gar_LG28	3276	15267696	-0.484617070346833
C_gar_LG28	3277	15271575	-0.63509288751505
C_gar_LG28	3278	15273705	-0.711892196534992
C_gar_LG28	3279	15276472	-0.714084381215999
C_gar_LG28	3280	15279300	-0.624348541131565
C_gar_LG28	3281	15281162	-0.624348541131565
C_gar_LG28	3282	15284156	-0.740366213534488
C_gar_LG28	3283	15285514	-0.710812576236055
C_gar_LG28	3284	15287780	-0.754004475652772
C_gar_LG28	3285	15290065	-0.754497043018265
C_gar_LG28	3286	15291780	-0.719002171773743
C_gar_LG28	3287	15296483	-0.604752615937061
C_gar_LG28	3288	15298732	-0.532787836434447
C_gar_LG28	3289	15301336	-0.44401155338871
C_gar_LG28	3290	15303500	-0.438668347723828
C_gar_LG28	3291	15306421	-0.504925926984051
C_gar_LG28	3292	15727089	-0.709352362154575
C_gar_LG28	3293	15729887	-0.711957217165579
C_gar_LG28	3294	15731971	-0.713123430403007
C_gar_LG28	3295	15738786	-0.709352362154575
C_gar_LG28	3296	15741549	-0.619696299675823
C_gar_LG28	3297	15745135	-0.344137065263351
C_gar_LG28	3298	15747915	-0.318873214056891
C_gar_LG28	3299	15751256	-0.308840106712128
C_gar_LG28	3300	15752050	-0.114776626343984
C_gar_LG28	3301	15760067	-0.00214533525222718
C_gar_LG28	3302	15761412	0.153656455733762
C_gar_LG28	3303	15762755	0.153656455733762
C_gar_LG28	3304	15764836	0.105486222586742
C_gar_LG28	3305	15767441	-0.407346454586826
C_gar_LG28	3306	15769602	-0.481028363518905
C_gar_LG28	3307	15772934	-0.481624407091666
C_gar_LG28	3308	15774747	-0.475229844075599
C_gar_LG28	3309	15776907	-0.423928493711131
C_gar_LG28	3310	15780581	-0.36177096289758
C_gar_LG28	3311	15784207	-0.246424360103106
C_gar_LG28	3312	15787283	0.0329599044942926
C_gar_LG28	3313	15789500	0.0902714521392978
C_gar_LG28	3314	15791773	-0.0505095196433658
C_gar_LG28	3315	15793572	-0.0883757128102942
C_gar_LG28	3316	15794627	-0.309743251615537
C_gar_LG28	3317	15799071	-0.314084340995846
C_gar_LG28	3318	15802075	-0.330027472996274
C_gar_LG28	3319	15806141	-0.21188753045026
C_gar_LG28	3320	15808858	-0.179884027243994
C_gar_LG28	3321	15810971	-0.192182705232128
C_gar_LG28	3322	15814116	-0.356331137935667
C_gar_LG28	3323	15819277	-0.580598226319499
C_gar_LG28	3324	15821367	-0.545416280969328
C_gar_LG28	3325	15823732	-0.0390175276827287
C_gar_LG28	3326	15826546	1.27154372006981
C_gar_LG28	3327	15830531	1.35524465247301
C_gar_LG28	3328	15834051	1.42163860023557
C_gar_LG28	3329	15837282	1.42163860023557
C_gar_LG28	3330	15845978	0.94339032069049
C_gar_LG28	3331	15848630	0.234080689386748
C_gar_LG28	3332	15850966	0.150566388024865
C_gar_LG28	3333	15855252	-0.0462898032773158
C_gar_LG28	3334	15858006	-0.0769719805942861
C_gar_LG28	3335	15859484	-0.0741127679540433
C_gar_LG28	3336	15861952	0.291791288067509
C_gar_LG28	3337	15864012	0.500805964368127
C_gar_LG28	3338	15868291	0.369672802262779
C_gar_LG28	3339	15871057	0.277825573051467
C_gar_LG28	3340	15875306	-0.200571239859615
C_gar_LG28	3341	15879714	-0.364909668273589
C_gar_LG28	3342	15881517	-0.331339825557662
C_gar_LG28	3343	15889287	-0.0657286283088669
C_gar_LG28	3344	15892636	0.256638341682326
C_gar_LG28	3345	15894929	0.459214646100751
C_gar_LG28	3346	15897953	0.514421377065873
C_gar_LG28	3347	15899410	0.441688210234291
C_gar_LG28	3348	15903062	0.5438151162903
C_gar_LG28	3349	15904581	0.474147346111699
C_gar_LG28	3350	15907476	0.27118404598704
C_gar_LG28	3351	15910261	0.218947472377063
C_gar_LG28	3352	15911671	0.171693539773982
C_gar_LG28	3353	15914365	0.00887589398693775
C_gar_LG28	3354	15915658	-0.401258573074742
C_gar_LG28	3355	15917246	-0.420749141088014
C_gar_LG28	3356	15919525	-0.401258573074742
C_gar_LG28	3357	15922212	-0.235246782953614
C_gar_LG28	3358	15923981	0.722734629156993
C_gar_LG28	3359	15927653	0.999040968580069
C_gar_LG28	3360	15932971	1.02752667470996
C_gar_LG28	3361	15934100	0.995054738302682
C_gar_LG28	3362	15936678	0.825660929207949
C_gar_LG28	3363	15939052	-0.532729980534743
C_gar_LG28	3364	15940245	-0.593771097422864
C_gar_LG28	3365	15941625	-0.584005269696014
C_gar_LG28	3366	15943050	-0.186024762453478
C_gar_LG28	3367	15945047	0.168990459794092
C_gar_LG28	3368	15948059	1.09552971893819
C_gar_LG28	3369	15951319	1.32828762857795
C_gar_LG28	3370	15953392	1.15480384139349
C_gar_LG28	3371	15955636	0.892627273514712
C_gar_LG28	3372	15958649	0.312091395803979
C_gar_LG28	3373	15961819	-0.0267805419802365
C_gar_LG28	3374	15965484	-0.311443353768849
C_gar_LG28	3375	15967618	-0.311443353768849
C_gar_LG28	3376	15969135	-0.232306949272374
C_gar_LG28	3377	15971104	-0.0632093518290472
C_gar_LG28	3378	15973843	0.156829391446051
C_gar_LG28	3379	15975206	0.570824164955839
C_gar_LG28	3380	15976754	0.591710121119486
C_gar_LG28	3381	15979497	0.591710121119486
C_gar_LG28	3382	15981059	0.584625209462871
C_gar_LG28	3383	15982310	0.415828673699281
C_gar_LG28	3384	15993142	0.443671417590734
C_gar_LG28	3385	15996016	0.443671417590734
C_gar_LG28	3386	15997804	0.603073844607664
C_gar_LG28	3387	16000697	0.693949716568359
C_gar_LG28	3388	16002870	0.693949716568359
C_gar_LG28	3389	16005910	0.467959412382044
C_gar_LG28	3390	16013219	0.135121483068349
C_gar_LG28	3391	16016555	-0.0884535804275822
C_gar_LG28	3392	16019816	-0.109273037243951
C_gar_LG28	3393	16021785	-0.0677875089176025
C_gar_LG28	3394	16023978	-0.259496760008315
C_gar_LG28	3395	16026667	-0.365141816294945
C_gar_LG28	3396	16029298	-0.431563075623475
C_gar_LG28	3397	16036488	-0.407149640111507
C_gar_LG28	3398	16039615	-0.333272618820186
C_gar_LG28	3399	16041925	-0.264232626523626
C_gar_LG28	3400	16047601	-0.341950003600083
C_gar_LG28	3401	16051615	-0.610823583733281
C_gar_LG28	3402	16053980	-0.736348689967941
C_gar_LG28	3403	16057093	-0.692125021316662
C_gar_LG28	3404	16060139	-0.329477059086258
C_gar_LG28	3405	16063020	0.049831035498447
C_gar_LG28	3406	16065817	0.049831035498447
C_gar_LG28	3407	16068370	0.134547593006959
C_gar_LG28	3408	16072696	0.116255978830201
C_gar_LG28	3409	16074853	-0.034256206249087
C_gar_LG28	3410	16078210	-0.245290069430388
C_gar_LG28	3411	16080061	-0.0195255362874235
C_gar_LG28	3412	16082483	0.00610635529711373
C_gar_LG28	3413	16085293	0.367523972607184
C_gar_LG28	3414	16088231	0.367523972607184
C_gar_LG28	3415	16089830	0.145412254633838
C_gar_LG28	3416	16093237	-0.136768541474541
C_gar_LG28	3417	16095693	-0.163790435397526
C_gar_LG28	3418	16098619	-0.11126446783898
C_gar_LG28	3419	16101681	-0.163790435397526
C_gar_LG28	3420	16105383	-0.492502491322742
C_gar_LG28	3421	16109721	-0.319167535994287
C_gar_LG28	3422	16112129	-0.319167535994287
C_gar_LG28	3423	16116788	0.150697125228815
C_gar_LG28	3424	16120080	0.321033115726794
C_gar_LG28	3425	16122115	0.321033115726794
C_gar_LG28	3426	16124520	0.208459167017379
C_gar_LG28	3427	16128671	0.103895958746526
C_gar_LG28	3428	16131323	-0.471917841007353
C_gar_LG28	3429	16133767	-0.53564574563188
C_gar_LG28	3430	16135609	-0.515280598059579
C_gar_LG28	3431	16137478	-0.0252794611261205
C_gar_LG28	3432	16141344	-0.0252794611261205
C_gar_LG28	3433	16143368	0.135887836694624
C_gar_LG28	3434	16145426	-0.145346636298092
C_gar_LG28	3435	16147408	-0.287599353084733
C_gar_LG28	3436	16151167	-0.419453277787075
C_gar_LG28	3437	16153634	-0.491805580389282
C_gar_LG28	3438	16157262	-0.566822472824181
C_gar_LG28	3439	16159212	-0.45753448098476
C_gar_LG28	3440	16162367	-0.318079741867477
C_gar_LG28	3441	16167236	0.199724361723274
C_gar_LG28	3442	16169977	0.456459969165214
C_gar_LG28	3443	16172372	0.380505312668991
C_gar_LG28	3444	16174703	-0.00322724541478777
C_gar_LG28	3445	16176267	-0.155650406455257
C_gar_LG28	3446	16180969	-0.148855014543968
C_gar_LG28	3447	16185946	0.285289117174428
C_gar_LG28	3448	16189973	1.20119962442832
C_gar_LG28	3449	16191696	1.25011466640717
C_gar_LG28	3450	16194749	1.5579451662415
C_gar_LG28	3451	16200197	1.51228945795453
C_gar_LG28	3452	16201862	1.24035159345562
C_gar_LG28	3453	16204950	0.365890000226792
C_gar_LG28	3454	16208644	0.0992895201269612
C_gar_LG28	3455	16214253	-0.0762145965917943
C_gar_LG28	3456	16216547	-0.0762145965917943
C_gar_LG28	3457	16220444	-0.153570418828677
C_gar_LG28	3458	16222574	-0.152990934626693
C_gar_LG28	3459	16225934	-0.153570418828677
C_gar_LG28	3460	16230140	0.236260477966162
C_gar_LG28	3461	16232451	0.269783265822194
C_gar_LG28	3462	16233897	0.0479453324606326
C_gar_LG28	3463	16238780	-0.189410426091014
C_gar_LG28	3464	16240441	-0.137546269156891
C_gar_LG28	3465	16241713	0.00273232221614813
C_gar_LG28	3466	16243482	0.00273232221614813
C_gar_LG28	3467	16245787	-0.0273726679495142
C_gar_LG28	3468	16247880	0.0273799286201132
C_gar_LG28	3469	16249712	0.0481925251772981
C_gar_LG28	3470	16251670	0.263464660133306
C_gar_LG28	3471	16255896	0.263464660133306
C_gar_LG28	3472	16258723	0.189378793641896
C_gar_LG28	3473	16260524	-0.0844563018713124
C_gar_LG28	3474	16263131	-0.167214258398083
C_gar_LG28	3475	16265939	-0.275376100749637
C_gar_LG28	3476	16268384	-0.0944541497300529
C_gar_LG28	3477	16270015	0.0751612962710552
C_gar_LG28	3478	16272650	0.463125961190231
C_gar_LG28	3479	16276474	0.899088343276939
C_gar_LG28	3480	16279120	0.784908427032296
C_gar_LG28	3481	16281094	0.587934064923716
C_gar_LG28	3482	16283090	0.472189446503334
C_gar_LG28	3483	16284991	0.472189446503334
C_gar_LG28	3484	16290943	0.587934064923716
C_gar_LG28	3485	16294021	0.982980057932328
C_gar_LG28	3486	16295375	1.08611069044557
C_gar_LG28	3487	16296619	1.4216392585689
C_gar_LG28	3488	16298897	1.90112180285265
C_gar_LG28	3489	16302356	2.54770188984678
C_gar_LG28	3490	16305849	2.46409813772529
C_gar_LG28	3491	16307289	1.77136351478046
C_gar_LG28	3492	16309733	0.8483759131244
C_gar_LG28	3493	16312252	0.293677157621849
C_gar_LG28	3494	16315601	0.293677157621849
C_gar_LG28	3495	16318200	0.976176357476795
C_gar_LG28	3496	16320393	1.44590846244911
C_gar_LG28	3497	16322362	1.65489015202794
C_gar_LG28	3498	16325399	1.62902791734749
C_gar_LG28	3499	16327313	1.50890232651738
C_gar_LG28	3500	16330341	1.29945000696223
C_gar_LG28	3501	16333282	1.25346485147245
C_gar_LG28	3502	16336440	0.623585719644234
C_gar_LG28	3503	16337826	0.289187789636842
C_gar_LG28	3504	16340192	-0.109292818084465
C_gar_LG28	3505	16342552	0.260517063149256
C_gar_LG28	3506	16346982	0.134452665403158
C_gar_LG28	3507	16349280	0.266366269868162
C_gar_LG28	3508	16355901	-0.0661033181926288
C_gar_LG28	3509	16358690	-0.104215348552865
C_gar_LG28	3510	16360872	-0.127833569628933
C_gar_LG28	3511	16362781	0.138296289142592
C_gar_LG28	3512	16364726	0.187322442377056
C_gar_LG28	3513	16366698	0.11585218376702
C_gar_LG28	3514	16368036	0.115653953351112
C_gar_LG28	3515	16369933	0.0451724829220174
C_gar_LG28	3516	16371921	0.00532679819953777
C_gar_LG28	3517	16377242	0.0591986862119062
C_gar_LG28	3518	16380695	0.371325169007682
C_gar_LG28	3519	16384374	0.62888431470881
C_gar_LG28	3520	16388937	0.941495739568913
C_gar_LG28	3521	16396092	0.62190548734101
C_gar_LG28	3522	16403100	0.114868161420224
C_gar_LG28	3523	16409452	-0.084903250812519
C_gar_LG28	3524	16412236	-0.180692859059172
C_gar_LG28	3525	16415669	-0.196393364616498
C_gar_LG28	3526	16418735	-0.180692859059172
C_gar_LG28	3527	16421977	-0.084903250812519
C_gar_LG28	3528	16424864	0.334747492951958
C_gar_LG28	3529	16428162	1.08172546522218
C_gar_LG28	3530	16431206	1.42010533427335
C_gar_LG28	3531	16434055	1.30412577851756
C_gar_LG28	3532	16437773	0.897869087801833
C_gar_LG28	3533	16440256	0.0138716158313556
C_gar_LG28	3534	16449643	-0.135352716730483
C_gar_LG28	3535	16451452	-0.0119723072430661
C_gar_LG28	3536	16456435	0.49112726091435
C_gar_LG28	3537	16463827	0.91653070649958
C_gar_LG28	3538	16466346	0.979753488070741
C_gar_LG28	3539	16473167	0.979753488070741
C_gar_LG28	3540	16476118	0.781909057400879
C_gar_LG28	3541	16477856	0.301363645205506
C_gar_LG28	3542	16479319	0.319353846681084
C_gar_LG28	3543	16480738	1.23158928909786
C_gar_LG28	3544	16482111	1.98416674926396
C_gar_LG28	3545	16484180	2.77292941290806
C_gar_LG28	3546	16485996	2.91443654263271
C_gar_LG28	3547	16490404	2.56757858747908
C_gar_LG28	3548	16492123	2.04140562173446
C_gar_LG28	3549	16494629	1.07025531469411
C_gar_LG28	3550	16497426	0.427158975746645
C_gar_LG28	3551	16499416	0.195767085524824
C_gar_LG28	3552	16502723	0.756392327072152
C_gar_LG28	3553	16505992	0.976094805087788
C_gar_LG28	3554	16508411	0.899945073494104
C_gar_LG28	3555	16518138	0.85154833775444
C_gar_LG28	3556	16520974	-0.271952684221635
C_gar_LG28	3557	16521918	-0.313319279950798
C_gar_LG28	3558	16523667	-0.313319279950798
C_gar_LG28	3559	16528916	0.123481650715684
C_gar_LG28	3560	16530378	0.549143322835576
C_gar_LG28	3561	16534063	0.678129394491683
C_gar_LG28	3562	16536815	0.555802735084363
C_gar_LG28	3563	16540828	0.318832179504364
C_gar_LG28	3564	16546029	0.318832179504364
C_gar_LG28	3565	16549685	0.327109145877947
C_gar_LG28	3566	16551609	1.4118233199756
C_gar_LG28	3567	16558850	1.94440111813981
C_gar_LG28	3568	16560458	2.01967506050732
C_gar_LG28	3569	16563619	1.94440111813981
C_gar_LG28	3570	16565849	1.81673988536573
C_gar_LG28	3571	16567860	1.17465114766265
C_gar_LG28	3572	16568902	0.572270352070314
C_gar_LG28	3573	16572487	-0.0835123519552041
C_gar_LG28	3574	16574240	-0.120120688621141
C_gar_LG28	3575	16577920	0.424447946734464
C_gar_LG28	3576	16580266	0.731388880334886
C_gar_LG28	3577	16583984	0.864270408883087
C_gar_LG28	3578	16586776	0.66092967464168
C_gar_LG28	3579	16588240	0.639464692177113
C_gar_LG28	3580	16590590	0.772154858425472
C_gar_LG28	3581	16594646	0.305325996190072
C_gar_LG28	3582	16597716	0.393089186326631
C_gar_LG28	3583	16602529	0.158373954604945
C_gar_LG28	3584	16605579	0.033906752725721
C_gar_LG28	3585	16609187	-0.147839312561283
C_gar_LG28	3586	16610373	-0.249179151340765
C_gar_LG28	3587	16616906	-0.232841566415957
C_gar_LG28	3588	16624631	-0.244789256859592
C_gar_LG28	3589	16627196	-0.189883761539039
C_gar_LG28	3590	16629501	-0.101190989284664
C_gar_LG28	3591	16632065	0.0736360071763522
C_gar_LG28	3592	16633474	0.150258621873297
C_gar_LG28	3593	16637310	0.088968172073548
C_gar_LG28	3594	16638490	-0.227933547260107
C_gar_LG28	3595	16641880	0.088968172073548
C_gar_LG28	3596	16644381	0.314027849485313
C_gar_LG28	3597	16646875	0.333239382853652
C_gar_LG28	3598	16649304	0.482375017136871
C_gar_LG28	3599	16651649	0.465470382122459
C_gar_LG28	3600	16653721	0.612278845081096
C_gar_LG28	3601	16655633	0.297534519951705
C_gar_LG28	3602	16657532	0.257554409039187
C_gar_LG28	3603	16659923	0.144899917894189
C_gar_LG28	3604	16662386	-0.246218551400206
C_gar_LG28	3605	16664960	-0.0505290663949385
C_gar_LG28	3606	16668374	0.25083493774187
C_gar_LG28	3607	16670791	0.337522692353606
C_gar_LG28	3608	16676210	0.589234326184032
C_gar_LG28	3609	16679183	0.514941475716094
C_gar_LG28	3610	16681094	0.438978065605461
C_gar_LG28	3611	16682808	-0.055429763595476
C_gar_LG28	3612	16684688	-0.055429763595476
C_gar_LG28	3613	16687320	-0.047353512188148
C_gar_LG28	3614	16689808	0.762345177405215
C_gar_LG28	3615	16690688	1.19810865213986
C_gar_LG28	3616	16693605	1.26404795228244
C_gar_LG28	3617	16695216	1.18840695666995
C_gar_LG28	3618	16697732	0.358533474082646
C_gar_LG28	3619	16700064	0.321408354074998
C_gar_LG28	3620	16701264	0.321408354074998
C_gar_LG28	3621	16705296	0.353850800782796
C_gar_LG28	3622	16718433	0.753940806883246
C_gar_LG28	3623	16722033	1.0080356686411
C_gar_LG28	3624	16724858	1.0080356686411
C_gar_LG28	3625	16728301	0.880116923364237
C_gar_LG28	3626	16730639	0.837359624541967
C_gar_LG28	3627	16736502	0.749672515015599
C_gar_LG28	3628	16747748	0.445894513706237
C_gar_LG28	3629	16753677	0.532521264623753
C_gar_LG28	3630	16756517	0.445894513706237
C_gar_LG28	3631	16762228	-0.348503590397298
C_gar_LG28	3632	16767264	-0.439684133156524
C_gar_LG28	3633	16786180	-0.410434233224379
C_gar_LG28	3634	16792169	-0.0528500544710014
C_gar_LG28	3635	16906846	-0.220763089507982
C_gar_LG28	3636	16907789	-0.224307542065583
C_gar_LG28	3637	16909433	0.0498869418629747
C_gar_LG28	3638	16912383	0.0861913035725102
C_gar_LG28	3639	16914281	0.0486897260196632
C_gar_LG28	3640	16916824	-0.26208958655798
C_gar_LG28	3641	16923515	-0.423784303488219
C_gar_LG28	3642	16927900	-0.396730632829028
C_gar_LG28	3643	16930223	-0.283724157965237
C_gar_LG28	3644	16937065	0.0183450512768856
C_gar_LG28	3645	16939802	0.183493244913005
C_gar_LG28	3646	16942395	0.464396743794805
C_gar_LG28	3647	16945186	0.737126285454662
C_gar_LG28	3648	16947254	1.29325260791825
C_gar_LG28	3649	16949298	1.44858541384629
C_gar_LG28	3650	16951371	1.82309112195281
C_gar_LG28	3651	16953040	1.97832845101421
C_gar_LG28	3652	16958314	1.78653027179484
C_gar_LG28	3653	16959941	1.1066261574741
C_gar_LG28	3654	16962508	0.41443748518417
C_gar_LG28	3655	16964047	0.41443748518417
C_gar_LG28	3656	16965947	0.960809954349526
C_gar_LG28	3657	16970894	1.77296001097524
C_gar_LG28	3658	16972937	2.1467322999492
C_gar_LG28	3659	16976001	2.09173740575808
C_gar_LG28	3660	16978227	1.86366202809749
C_gar_LG28	3661	16979462	1.5126600340994
C_gar_LG28	3662	16984039	1.18515509082183
C_gar_LG28	3663	16988768	0.84558695679093
C_gar_LG28	3664	16993208	0.39554629225051
C_gar_LG28	3665	16999160	0.39554629225051
C_gar_LG28	3666	17001309	0.493215571347052
C_gar_LG28	3667	17003395	0.786058313486265
C_gar_LG28	3668	17005373	0.778369665245805
C_gar_LG28	3669	17007595	0.596188960909785
C_gar_LG28	3670	17009802	-0.119023679075524
C_gar_LG28	3671	17012047	-0.269628313762481
C_gar_LG28	3672	17014573	-0.348910712348555
C_gar_LG28	3673	17017667	-0.266423819045597
C_gar_LG28	3674	17018964	-0.266423819045597
C_gar_LG28	3675	17022146	-0.291549933364343
C_gar_LG28	3676	17024707	-0.131900255986774
C_gar_LG28	3677	17027377	-0.0881594667449266
C_gar_LG28	3678	17030283	0.204906182555425
C_gar_LG28	3679	17033248	0.658620216922782
C_gar_LG28	3680	17035472	1.13305398799058
C_gar_LG28	3681	17038236	1.16383092829929
C_gar_LG28	3682	17040401	1.16383092829929
C_gar_LG28	3683	17042166	0.899633891587206
C_gar_LG28	3684	17044136	0.288706305944535
C_gar_LG28	3685	17045820	-0.281880261910643
C_gar_LG28	3686	17047724	-0.273557180125978
C_gar_LG28	3687	17049898	0.0893603574197343
C_gar_LG28	3688	17051908	0.360094867778152
C_gar_LG28	3689	17055742	1.01011691110353
C_gar_LG28	3690	17058491	1.62323704712379
C_gar_LG28	3691	17060986	2.15668171360512
C_gar_LG28	3692	17064607	2.25575959036639
C_gar_LG28	3693	17066378	2.04274025478615
C_gar_LG28	3694	17068895	1.47399479704375
C_gar_LG28	3695	17072246	0.692049990275974
C_gar_LG28	3696	17074853	0.156023110131096
C_gar_LG28	3697	17078670	0.0345015387812534
C_gar_LG28	3698	17080572	0.106565455267908
C_gar_LG28	3699	17085117	0.740066886796359
C_gar_LG28	3700	17088162	1.38305220608213
C_gar_LG28	3701	17093535	2.02373568388789
C_gar_LG28	3702	17096340	2.30644101994087
C_gar_LG28	3703	17100313	2.33729016332784
C_gar_LG28	3704	17104731	1.81230477856303
C_gar_LG28	3705	17108637	0.809509845247301
C_gar_LG28	3706	17109932	0.194871123146973
C_gar_LG28	3707	17112121	0.00433365028761617
C_gar_LG28	3708	17114601	0.0459132254805214
C_gar_LG28	3709	17116694	0.366803293420205
C_gar_LG28	3710	17119254	0.366803293420205
C_gar_LG28	3711	17124197	0.183335928535036
C_gar_LG28	3712	17130082	0.183335928535036
C_gar_LG28	3713	17144138	0.392394954923769
C_gar_LG28	3714	17145694	0.313357701735628
C_gar_LG28	3715	17152063	0.739350543677987
C_gar_LG28	3716	17161478	0.78030522568123
C_gar_LG28	3717	17163417	0.744701777707104
C_gar_LG28	3718	17169515	0.418926393967706
C_gar_LG28	3719	17171251	0.57237715329405
C_gar_LG28	3720	17174105	0.418926393967706
C_gar_LG28	3721	17176888	0.764200854022607
C_gar_LG28	3722	17178953	0.922296252041355
C_gar_LG28	3723	17182867	0.906018377852875
C_gar_LG28	3724	17187380	0.290032234379633
C_gar_LG28	3725	17190765	0.0131314221694349
C_gar_LG28	3726	17192927	0.00450709191450712
C_gar_LG28	3727	17196855	0.14521070466974
C_gar_LG28	3728	17197778	0.303307841491238
C_gar_LG28	3729	17202905	0.357354609097782
C_gar_LG28	3730	17208584	0.0928104294618109
C_gar_LG28	3731	17211741	0.0928104294618109
C_gar_LG28	3732	17215542	0.0707793875853256
C_gar_LG28	3733	17217780	0.0743255331966348
C_gar_LG28	3734	17221147	0.388926662951912
C_gar_LG28	3735	17222920	1.22724111519179
C_gar_LG28	3736	17227157	1.74139557779512
C_gar_LG28	3737	17230511	1.74698303444913
C_gar_LG28	3738	17234040	1.82110972085778
C_gar_LG28	3739	17237004	1.55125437271691
C_gar_LG28	3740	17242217	0.865887419885739
C_gar_LG28	3741	17243701	0.300378436955377
C_gar_LG28	3742	17248623	-0.163138870618726
C_gar_LG28	3743	17253458	0.339810579272891
C_gar_LG28	3744	17256204	0.894664751962765
C_gar_LG28	3745	17258874	1.70563042645744
C_gar_LG28	3746	17262938	2.00758143556141
C_gar_LG28	3747	17265623	2.06025907307254
C_gar_LG28	3748	17268616	2.06025907307254
C_gar_LG28	3749	17271141	1.90873493081429
C_gar_LG28	3750	17274320	1.20600699127204
C_gar_LG28	3751	17276208	0.23026080791133
C_gar_LG28	3752	17280981	-0.0714994567224774
C_gar_LG28	3753	17282292	-0.0937163814161933
C_gar_LG28	3754	17287562	0.156397521019058
C_gar_LG28	3755	17292066	0.168326938937525
C_gar_LG28	3756	17295641	-0.0101208070884964
C_gar_LG28	3757	17297292	-0.0671392964067372
C_gar_LG28	3758	17300316	-0.0174915965579456
C_gar_LG28	3759	17304809	0.0842348472069049
C_gar_LG28	3760	17306544	0.339892966005031
C_gar_LG28	3761	17310706	1.29898501654715
C_gar_LG28	3762	17314922	1.39919128843837
C_gar_LG28	3763	17317552	1.27008479005145
C_gar_LG28	3764	17320863	0.959869048270084
C_gar_LG28	3765	17322967	0.0489803750276733
C_gar_LG28	3766	17324873	-0.0309001140075724
C_gar_LG28	3767	17330299	0.00147406150348438
C_gar_LG28	3768	17334258	0.425856444800518
C_gar_LG28	3769	17335869	0.756904884912951
C_gar_LG28	3770	17338075	0.962521378586563
C_gar_LG28	3771	17342113	1.05695615554037
C_gar_LG28	3772	17345644	0.750875005141448
C_gar_LG28	3773	17347797	0.394432789720391
C_gar_LG28	3774	17353045	0.0150156021274583
C_gar_LG28	3775	17355853	-0.475835014127905
C_gar_LG28	3776	17358020	-0.546808073552619
C_gar_LG28	3777	17359765	-0.469278132813292
C_gar_LG28	3778	17363105	-0.373816299560306
C_gar_LG28	3779	17366736	-0.143791785731438
C_gar_LG28	3780	17368619	-0.183796020434625
C_gar_LG28	3781	17370584	-0.071670428803489
C_gar_LG28	3782	17372802	-0.120974367507883
C_gar_LG28	3783	17377167	-0.236657509803023
C_gar_LG28	3784	17378599	-0.597808781599365
C_gar_LG28	3785	17381492	-0.651116029089025
C_gar_LG28	3786	17382859	-0.63467373682291
C_gar_LG28	3787	17385875	-0.444864367185419
C_gar_LG28	3788	17388380	-0.0227442613643202
C_gar_LG28	3789	17391236	0.0912138615195994
C_gar_LG28	3790	17404312	0.214414268146698
C_gar_LG28	3791	17406554	0.487744622967052
C_gar_LG28	3792	17408643	0.712795922863961
C_gar_LG28	3793	17412128	0.920622066489125
C_gar_LG28	3794	17413324	0.910152518873898
C_gar_LG28	3795	17416287	0.843209241598887
C_gar_LG28	3796	17419617	0.29415443792454
C_gar_LG28	3797	17423649	0.263619098058358
C_gar_LG28	3798	17427215	0.384054294834159
C_gar_LG28	3799	17430365	1.03973792504629
C_gar_LG28	3800	17432055	1.48703782134186
C_gar_LG28	3801	17435281	1.7239928364268
C_gar_LG28	3802	17440713	2.09799255755777
C_gar_LG28	3803	17443422	2.46303096703077
C_gar_LG28	3804	17445675	2.64546588877996
